Type,Name,URL,Date,Claim,Verdict
Claim,İran eski cumhurbaşkanı Ahmedinejad’ın çobanlık yaptığını gösteren fotoğraf,https://teyit.org/iran-eski-cumhurbaskani-ahmedinejadin-cobanlik-yaptigini-gosteren-fotograf/,2018-08-31,İDDİA / Fotoğraf: İran Eski Cumhurbaşkanı Mahmud Ahmedinejad köyünde çobanlık yapıyor.,YANLIŞ
Claim,Fotoğrafların Yassıada’nın eski ve yeni halini gösterdiği iddiası,https://teyit.org/fotograflarin-yassiadanin-eski-ve-yeni-halini-gosterdigi-iddiasi/,2018-09-03,İDDİA / Fotoğraf: Yassıada’nın öncesi ve sonrası gösteren fotoğraf.,DOĞRU
Claim,Loris Karius’un “Bütün Fenerbahçe-Galatasaray derbilerini izlerim” dediği iddiası,https://teyit.org/loris-kariusun-butun-fenerbahce-galatasaray-derbilerini-izlerim-dedigi-iddiasi/,2018-08-30,"İDDİA: Beşiktaş’ın yeni oyuncusu Loris Karius, “Bütün Fenerbahçe-Galatasaray derbilerini izlerim” dedi.",YANLIŞ
Claim,Google’ın Çorum’u dünyanın merkezi olarak belirlediği iddiası,https://teyit.org/google-in-corum-u-dunyanin-merkezi-olarak-belirledigi-iddiasi/,2018-09-05,"İDDİA: Google, Çorum’u dünyanın merkezi olarak belirledi.",YANLIŞ
Claim,Fotoğrafın Kur’an’a basan kadını gösterdiği iddiası,https://teyit.org/fotografin-kurana-basan-kadini-gosterdigi-iddiasi/,2018-09-05,İDDİA / Fotoğraf: Kur’an'a basan kadının ayağı şişti.,YANLIŞ
Claim,Türkiye’de ve Avrupa’da bulunan Starbucks şubelerinin sayıları hakkındaki iddialar,https://teyit.org/turkiyede-ve-avrupada-bulunan-starbucks-subelerinin-sayilari-hakkindaki-iddialar/,2018-09-04,"İDDİA: Türkiye’de, pek çok Avrupa ülkesine göre daha fazla sayıda Starbucks şubesi var.",DOĞRU
Claim,Fotoğrafın şarbon yüzünden hayatını kaybeden kişinin cenazesini gösterdiği iddiası,https://teyit.org/fotografin-sarbon-yuzunden-hayatini-kaybeden-kisinin-cenazesini-gosterdigi-iddiasi/,2018-09-10,İDDİA / Fotoğraf: Şarbondan hayatını kaybeden kişinin cenazesinde maskeyle namaz kılındı.,YANLIŞ
Claim,Fotoğrafın 3 cami bulunmasına rağmen okul bulunmayan Rize’deki bir köyü gösterdiği iddiası,https://teyit.org/fotografin-3-cami-bulunmasina-ragmen-okul-bulunmayan-rizedeki-bir-koyu-gosterdigi-iddiasi/,2018-09-07,İDDİA / Fotoğraf: Rize’deki 50 hanelik bir köyde 3 cami bulunuyor ama okul bulunmuyor.,YANLIŞ
Claim,Fotoğraf İran’da idam edilen Ramin Hüseyin Penahi’yi mi gösteriyor?,https://teyit.org/fotograf-iranda-idam-edilen-ramin-huseyin-penahiyi-mi-gosteriyor/,2018-09-10,İDDİA / Fotoğraf: İran’da idam edilen Ramin Hüseyin Penahi’nin fotoğrafı.,YANLIŞ
Claim,Videonun Arakanlılara uygulanan işkenceyi gösterdiği iddiası,https://teyit.org/videonun-arakanlilara-uygulanan-iskenceyi-gosterdigi-iddiasi/,2018-09-11,İDDİA / Video: Suyun altında kurulan bir kafeste Arakanlılara işkence ediliyor.,YANLIŞ
Claim,Yerli tütün kullanımının 14 yıl içinde yüzde 42’den yüzde 12’ye gerilediği iddiası,https://teyit.org/yerli-tutun-kullaniminin-14-yil-icinde-yuzde-42den-yuzde-12ye-geriledigi-iddiasi/,2018-08-21,İDDİA: Sigara firmalarının yerli tütün kullanımı 2003’ten 2017’ye yüzde 42’den yüzde 12’ye geriledi.,DOĞRU
Claim,Videonun Kuzey Kore liderinin rüşvet yiyen bakanı infaz ettiğini gösterdiği iddiası,https://teyit.org/videonun-kuzey-kore-liderinin-rusvet-yiyen-bakani-infaz-ettigini-gosterdigi-iddiasi/,2018-08-23,İDDİA / Video: Kuzey Kore lideri rüşvet yiyen bakanı infaz ediyor.,YANLIŞ
Claim,İnsan hakları aktivisti Esra el Gamham hakkında Suudi Arabistan’da idam kararı verildiği iddiası,https://teyit.org/insan-haklari-aktivisti-esra-el-gamham-hakkinda-suudi-arabistanda-idam-karari-verildigi-iddiasi/,2018-08-23,İDDİA:  Suudi Arabistan’da hakkında idam kararı verilen insan hakları aktivisti Esra el Gamham.,KARMA
Claim,Ateş eden maymun videosu Maymunlar Cehennemi filminin reklamı,https://teyit.org/ates-eden-maymun-videosu-maymunlar-cehennemi-filminin-reklami/,2018-08-24,İDDİA / Video: Maymun eline aldığı tüfekle askerlere ateş ediyor.,YANLIŞ
Claim,Fotoğrafın Frankfurt’ta iPhone parçaladığı için akıl hastanesine gönderilen kişiyi gösterdiği iddiası,https://teyit.org/fotografin-frankfurtta-iphone-parcaladigi-icin-akil-hastanesine-gonderilen-kisiyi-gosterdigi-iddiasi/,2018-08-27,İDDİA / Fotoğraf: Frankfurt’ta çekiç ile iPhone parçalayan ve üzerinde RTE yazılı tişört bulunan bir kişi akıl hastanesine kaldırıldı.,YANLIŞ
Claim,Videonun türkü dinlerken ağlayan bebeği gösterdiği iddiası,https://teyit.org/videonun-turku-dinlerken-aglayan-bebegi-gosterdigi-iddiasi/,2018-08-24,İDDİA / Video: Türkü dinlerken ağlayan bebek.,YANLIŞ
Claim,Fotoğrafın yavruları için kendini feda eden anne antilobu gösterdiği iddiası,https://teyit.org/fotografin-yavrulari-icin-kendini-feda-eden-anne-antilobu-gosterdigi-iddiasi/,2018-08-21,"İDDİA / Fotoğraf: Anne antilop, yavruları için kendini feda ediyor.",YANLIŞ
Claim,PTT’nin personel alımı çekilişine katılmak için paylaşılması gereken görsel iddiası,https://teyit.org/pttnin-personel-alimi-cekilisine-katilmak-icin-paylasilmasi-gereken-gorsel-iddiasi/,2018-08-09,"İDDİA: PTT’nin 2000 personel alımı çekilişine katılabilmek için, sosyal medyada dolaşan bir görseli beğenip, paylaşmanız gerekiyor.",YANLIŞ
Claim,Fotoğrafın Kıbrıs Barış Harekatı sırasında Türk askerinin unutulan naaşını gösterdiği iddiası,https://teyit.org/fotografin-kibris-baris-harekati-sirasinda-turk-askerinin-unutulan-naasini-gosterdigi-iddiasi/,2018-08-09,İDDİA / Fotoğraf: Kıbrıs Barış Harekatı sırasında naaşı unutulan Türk askeri.,YANLIŞ
Claim,Fotoğrafın Cumhurbaşkanlığı araç filosuna katılan cenaze aracını gösterdiği iddiası,https://teyit.org/fotografin-cumhurbaskanligi-arac-filosuna-katilan-cenaze-aracini-gosterdigi-iddiasi/,2018-08-13,İDDİA / Fotoğraf: Cumhurbaşkanı’nın araç filosuna katılan 750 bin dolarlık Cadillac marka cenaze arabası.,YANLIŞ
Claim,Almanya’da huzurevinden kaçan iki kişinin heavy metal konserine katıldığı iddiası,https://teyit.org/almanyada-huzurevinden-kacan-iki-kisinin-heavy-metal-konserine-katildigi-iddiasi/,2018-08-10,İDDİA: Almanya’da huzurevinden kaçan iki kişi heavy metal konserine katıldı.,KARMA
Claim,Katar Prensi’nin Twitter’dan Katar genelinde Türk mallarının kullanılacağını açıkladığı iddiası,https://teyit.org/katar-prensinin-twitterdan-katar-genelinde-turk-mallarinin-kullanilacagini-acikladigi-iddiasi/,2018-08-14,"İDDİA: Katar Prensi Twitter’dan, Katar genelinde Türk malları kullanma kararı aldıklarını açıkladı.",YANLIŞ
Claim,Fotoğrafın Türkiye’de bir okul gezisinde kullanılan otobüsün içini gösterdiği iddiası,https://teyit.org/fotografin-turkiyede-bir-okul-gezisinde-kullanilan-otobusun-icini-gosterdigi-iddiasi/,2018-08-14,İDDİA / Fotoğraf: Türkiye’de bir okul gezisinden sonra otobüste çekilen fotoğraf.,YANLIŞ
Claim,Barkod numarasının 869 ile başlamasının ürünün Türk malı olduğunu gösterdiği iddiası,https://teyit.org/barkod-numarasinin-869-ile-baslamasinin-urunun-turk-mali-oldugunu-gosterdigi-iddiasi/,2018-08-14,İDDİA: Barkod numarasının 869 ile başlaması ürünün Türk malı olduğunu gösterir.,YANLIŞ
Claim,İçinden plastik çıkan Mars ve Snickers marka çikolataların toplatıldığı iddiası,https://teyit.org/icinden-plastik-cikan-mars-ve-snickers-marka-cikolatalarin-toplatildigi-iddiasi/,2018-08-15,İDDİA: Snickers ve Mars marka çikolatalar içinde plastik bulunduğu için 55 ülkede toplatıldı ve imha edildi.,DOĞRU
Claim,Fotoğrafın 1936 yılında Berlin’de düzenlenen olimpiyatlarda Coca-Cola’nın hazırladığı reklam afişini gösterdiği iddiası,https://teyit.org/fotografin-1936-yilinda-berlinde-duzenlenen-olimpiyatlarda-coca-colanin-hazirladigi-reklam-afisini-gosterdigi-iddiasi/,2018-08-16,İDDİA / Fotoğraf: 1936 yılında Berlin'de düzenlenen olimpiyatlarda Coca-Cola'nın hazırladığı reklam afişi.,YANLIŞ
Claim,Fotoğrafın Katar Emiri’nin uçakla getirdiği dolarları gösterdiği iddiası,https://teyit.org/fotografin-katar-emirinin-ucakla-getirdigi-dolarlari-gosterdigi-iddiasi/,2018-08-16,İDDİA / Fotoğraf: Katar Emiri’nin Türkiye’ye getirdiği dolarlar.,YANLIŞ
Claim,İlk sahte doların 1900’lerin başında Akyazı’da basıldığı iddiası,https://teyit.org/ilk-sahte-dolarin-1900lerin-basinda-akyazida-basildigi-iddiasi/,2018-08-17,İDDİA: Dünyadaki ilk sahte dolar 1900'lü yılların başında Sakarya'nın Akyazı ilçesinde basıldı.,YANLIŞ
Claim,Videonun Donald Trump’ın “Allahuekber” sesini duyunca verdiği tepkiyi gösterdiği iddiası,https://teyit.org/videonun-donald-trumpin-allahuekber-sesini-duyunca-verdigi-tepkiyi-gosterdigi-iddiasi/,2018-08-06,İDDİA / Video: Donald Trump’ın kalabalığın içinden “Allahuekber” sesini duyunca gösterdiği tepki.,YANLIŞ
Claim,İnsanlı ilk roketin 1633 yılında Türkler tarafından fırlatıldığı iddiası,https://teyit.org/insanli-ilk-roketin-1633-yilinda-turkler-tarafindan-firlatildigi-iddiasi/,2018-08-20,İDDİA: İnsanlı ilk roket 1633 yılında Türkler tarafından fırlatıldı.,BELİRSİZ
Claim,Videonun Kanada Başbakanı Trudeau’nun araç konvoyunu gösterdiği iddiası,https://teyit.org/videonun-kanada-basbakani-trudeaunun-arac-konvoyunu-gosterdigi-iddiasi/,2018-08-06,İDDİA / Video: Justin Trudeau’nun dev araç konvoyu.,YANLIŞ
Claim,CNN Türk’ün attığı tweette Diyanet İşleri Başkanlığı’nın dolar hakkındaki açıklamasının yer aldığı iddiası,https://teyit.org/cnn-turkun-attigi-tweette-diyanet-isleri-baskanliginin-dolar-hakkindaki-aciklamasinin-yer-aldigi-iddiasi/,2018-08-07,"İDDİA: CNN Türk tarafından atılan bir tweette, Diyanet İşleri Başkanlığı’nın ""Artan dolar kurundan dolayı inançlı insanlar Fatiha, Felak ve Nas surelerini okumalı"" şeklinde bir açıklamasına yer verildi.",YANLIŞ
Claim,En fakir 50 ülkeden 32’sinin Müslüman olduğu ve liderlerinin en zengin 500 kişi arasında yer aldığı iddiası,https://teyit.org/en-fakir-50-ulkeden-32sinin-musluman-oldugu-ve-liderlerinin-en-zengin-500-kisi-arasinda-yer-aldigi-iddiasi/,2018-08-07,İDDİA: Dünyadaki en fakir 50 ülkeden 32'si Müslüman ülkeler ve bu 32 ülkenin başkanlarının tamamı dünyanın en zengin 500 kişisi arasında.,KARMA
Claim,Fotoğrafın Süleyman Soylu’nun bombanın üzerine “Amerika Kim Lan” yazdığını gösterdiği iddiası,https://teyit.org/fotografin-suleyman-soylunun-bombanin-uzerine-amerika-kim-lan-yazdigini-gosterdigi-iddiasi/,2018-08-07,İDDİA / Fotoğraf: Süleyman Soylu bir bombanın üzerine “Amerika Kim Lan” yazdı.,YANLIŞ
Claim,Fotoğrafların Ordu’da yaşanan sel felaketinden sonra çöken yolları gösterdiği iddiası,https://teyit.org/fotograflarin-ordu-da-yasanan-sel-felaketinden-sonra-coken-yollari-gosterdigi-iddiasi/,2018-08-08,İDDİA / Fotoğraf: Ordu’da yaşanan sel felaketinden sonra çöken otoyol.,YANLIŞ
Claim,TRT Çocuk’taki çizgi filmde eşeğe tecavüz eden bir adamın yer aldığı iddiası,https://teyit.org/trt-cocuktaki-cizgi-filmde-esege-tecavuz-eden-bir-adamin-yer-aldigi-iddiasi/,2018-08-06,İDDİA / Video: TRT Çocuk’ta yayınlanan çizgi filmde eşeğe tecavüz sahnesine yer verildi.,YANLIŞ
Claim,Kayseri Uçak Fabrikası ve fabrikada üretilen uçaklarla ilgili iddialar,https://teyit.org/kayseri-ucak-fabrikasi-ve-fabrikada-uretilen-ucaklarla-ilgili-iddialar/,2018-08-08,"İDDİA: CHP tarafından kapatılan Kayseri Uçak Fabrikası’nda, 200 adet uçak üretildi ve biri Atatürk tarafından İran’a hediye edildi.",KARMA
Claim,Zagreb İtfaiyesi’nin Rusya-Hırvatistan maçı sırasında çekildiği iddia edilen videosu,https://teyit.org/zagreb-itfaiyesinin-rusya-hirvatistan-maci-sirasinda-cekildigi-iddia-edilen-videosu/,2018-07-24,İDDİA / Video: Zagreb İtfaiyesi’nin Rusya-Hırvatistan maçı sırasında çekilen videosu.,YANLIŞ
Claim,THY’nin 85. kuruluş yıl dönümü nedeni ile ücretsiz bilet verdiği iddiası,https://teyit.org/thynin-85-kurulus-yil-donumu-nedeni-ile-ucretsiz-bilet-verdigi-iddiasi/,2018-07-24,İDDİA: Türk Hava Yolları’nın 85. kuruluş yıl dönümü nedeni ile ücretsiz bilet verdiği iddiası.,YANLIŞ
Claim,Fotoğrafın Cizre’de saldırıya uğrayan bir sağlık çalışanını gösterdiği iddiası,https://teyit.org/fotografin-cizre-de-saldiriya-ugrayan-bir-saglik-calisanini-gosterdigi-iddiasi/,2018-07-26,İDDİA / Fotoğraf: Cizre’de yardım etmeye gittiği insanlar tarafından darp edilen 112 Acil Sağlık çalışanı.,YANLIŞ
Claim,Syriza partisinin Yunanistan’daki yangın için bağış kampanyası başlattığı iddiası,https://teyit.org/syriza-partisinin-yunanistandaki-yangin-icin-bagis-kampanyasi-baslattigi-iddiasi/,2018-07-26,İDDİA: Yunanistan’daki yangın için Syriza bağış kampanyası başlattı.,DOĞRU
Claim,Fotoğrafın Türkiye’deki yeni hız radarını gösterdiği iddiası,https://teyit.org/fotografin-turkiyedeki-yeni-hiz-radarini-gosterdigi-iddiasi/,2018-07-27,İDDİA / Fotoğraf: Türkiye’deki yeni hız radarları.,YANLIŞ
Claim,PTT’nin Kadir Mısıroğlu adına pul bastırdığı iddiası,https://teyit.org/pttnin-kadir-misiroglu-adina-pul-bastirdigi-iddiasi/,2018-07-30,"İDDİA: PTT, tarihçi Kadir Mısıroğlu adına pul bastırdı.",YANLIŞ
Claim,Selena Gomez’in kolyesindeki haç TV8 tarafından sansürlendi iddiası,https://teyit.org/selena-gomezin-kolyesindeki-hac-tv8-tarafindan-sansurlendi-iddiasi/,2018-07-30,"İDDİA / Fotoğraf: TV8, Selena Gomez’in boynundaki hac kolyesini buzlayarak sansürledi.",DOĞRU
Claim,WhatsApp Gold ve Martinelli virüsü iddiaları,https://teyit.org/whatsapp-gold-ve-martinelli-virusu-iddialari/,2018-07-31,"İDDİA: WhatsApp’ta yayınlanacak Martinelli isimli video açıldığında, virüs telefonlardaki her şeyi yok edecek.",KARMA
Claim,Fotoğrafın domuzun doğurduğu insana benzeyen bebeği gösterdiği iddiası,https://teyit.org/fotografin-domuzun-dogurdugu-insana-benzeyen-bebegi-gosterdigi-iddiasi/,2018-07-31,İDDİA / Fotoğraf: Domuzun doğurduğu insana benzeyen bebek.,YANLIŞ
Claim,Videonun Afrika’daki Pakistanlı mültecilere uygulanan şiddeti gösterdiği iddiası,https://teyit.org/videonun-afrikadaki-pakistanli-multecilere-uygulanan-siddeti-gosterdigi-iddiasi/,2018-07-31,İDDİA / Video: Afrika’daki Pakistanlı mültecilere uygulanan şiddet.,YANLIŞ
Claim,Videonun İsrail’deki anaokullarında Türk düşmanlığı öğretildiğini gösterdiği iddiası,https://teyit.org/videonun-israildeki-anaokullarinda-turk-dusmanligi-ogretildigini-gosterdigi-iddiasi/,2018-08-01,İDDİA / Video: İsrail'deki anaokullarında Türk düşmanlığı öğretildiğini gösteren video.,YANLIŞ
Claim,İstanbul Sabahattin Zaim Üniversitesi’nin tanıtım afişindeki kişinin kitabı ters tuttuğu iddiası,https://teyit.org/istanbul-sabahattin-zaim-universitesinin-tanitim-afisindeki-kisinin-kitabi-ters-tuttugu-iddiasi/,2018-08-01,İDDİA: İstanbul Sabahattin Zaim Üniversitesi’nin tanıtım afişindeki kişi kitabı ters tutuyor.,YANLIŞ
Claim,Astronot Buzz Aldrin’in Ay’a aslında hiç gitmediklerini itiraf ettiği iddiası,https://teyit.org/astronot-buzz-aldrinin-aya-aslinda-hic-gitmediklerini-itiraf-ettigi-iddiasi/,2018-08-02,İDDİA: Apollo 11’de görevli olan Buzz Aldrin Ay’a aslında hiç gitmediklerini itiraf etti.,YANLIŞ
Claim,Ahmed-i Şerifi isimli kişinin Türkler ve Suriyeliler hakkında söylediği iddia edilen sözler,https://teyit.org/ahmed-i-serifi-isimli-kisinin-turkler-ve-suriyeliler-hakkinda-soyledigi-iddia-edilen-sozler/,2018-08-03,İDDİA: Ahmed-i Şerifi isimli bir kişinin Türkler ve Suriyeliler hakkında söylediği sözler.,YANLIŞ
Claim,Fotoğrafın Tekirdağ Büyükşehir Belediyesi’nin yaptığı yol kenarı çizgi çalışmasını gösterdiği iddiası,https://teyit.org/fotografin-tekirdag-buyuksehir-belediyesinin-yaptigi-yol-kenari-cizgi-calismasini-gosterdigi-iddiasi/,2018-08-02,İDDİA / Fotoğraf: Tekirdağ Belediyesi’nin yaptığı yol kenarı çizgi çalışması.,YANLIŞ
Claim,Videonun Almanya’da sokakta kavga eden Suriyelileri gösterdiği iddiası,https://teyit.org/videonun-almanyada-sokakta-kavga-eden-suriyelileri-gosterdigi-iddiasi/,2018-08-03,İDDİA / Video: Suriyeli mülteciler Almanya’da sokakta kavga ediyor.,YANLIŞ
Claim,A Haber’in “A Haber’i izleyenler diğer kanalları izleyenlerden daha eyitimli” alt bandı kullandığı iddiası,https://teyit.org/a-haberin-a-haberi-izleyenler-diger-kanallari-izleyenlerden-daha-eyitimli-alt-bandi-kullandigi-iddiasi/,2018-08-03,"İDDİA: A Haber, “A Haber’i izleyenler diğer kanalları izleyenlerden daha eyitimli” şeklinde alt bant kullandı.",YANLIŞ
Claim,Madrid’deki polis bildirilerinde Türkiye bayrağının yanında Arapça yazdığı iddiası,https://teyit.org/madriddeki-polis-bildirilerinde-turkiye-bayraginin-yaninda-arapca-yazdigi-iddiasi/,2018-08-03,"İDDİA / Fotoğraf: Madrid polisine ait duyuruda, Türkiye için yazılan uyarı Arapça olarak belirtildi.",KARMA
Claim,Safiye İnci’ye ait olduğu iddia edilen fotoğraflar,https://teyit.org/safiye-inciye-ait-oldugu-iddia-edilen-fotograflar/,2018-07-23,İDDİA / Fotoğraf: Atatürk’e hakaret eden Safiye İnci’ye ait diğer fotoğraflar.,YANLIŞ
Claim,İçme suyuna Özel Tüketim Vergisi getirildiği iddiası,https://teyit.org/icme-suyuna-ozel-tuketim-vergisi-getirildigi-iddiasi/,2018-07-04,İDDİA: İçme suyuna Özel Tüketim Vergisi (ÖTV) getirildi.,YANLIŞ
Claim,Leyla Aydemir’in katilinin amcası olduğu iddiası,https://teyit.org/leyla-aydemirin-katilinin-amcasi-oldugu-iddiasi/,2018-07-04,İDDİA: Leyla Aydemir’in katili amcası Mehmet Aydemir çıktı.,BELİRSİZ
Claim,Eylül’ün cinayetinden tutuklu kişinin Facebook’ta İnce ve HDP’ye oy verdiğini paylaştığı iddiası,https://teyit.org/eylulun-cinayetinden-tutuklu-kisinin-facebookta-ince-ve-hdpye-oy-verdigini-paylastigi-iddiasi/,2018-07-05,"İDDİA / Fotoğraf: 8 yaşındaki Eylül Yağlıkara'nın cinayetiyle ilgili tutuklu bulunan Uğur Koçyiğit Facebook hesabında, HDP’ye ve Muharrem İnce’ye oy verdiğini gösteren pusulayı paylaştı.",YANLIŞ
Claim,Videonun Netanyahu’nun Türkiye hakkındaki konuşmasını gösterdiği iddiası,https://teyit.org/videonun-netanyahunun-turkiye-hakkindaki-konusmasini-gosterdigi-iddiasi/,2018-07-06,İDDİA / Video: İsrail Başbakanı Netanyahu’nun Türkiye hakkındaki sözleri.,YANLIŞ
Claim,Hz. Muhammed’in karikatürünü çizen R.C’nin yanarak öldüğü iddiası,https://teyit.org/hz-muhammedin-karikaturunu-cizen-r-cnin-yanarak-oldugu-iddiasi/,2018-07-09,İDDİA: Hz. Muhammed’in karikatürünü çizen R.C evinde yanarak öldü.,YANLIŞ
Claim,ODTÜ mezuniyetindeki “Vajina yangınına çare arıyoruz bulamadık” yazılı pankart iddiası,https://teyit.org/odtu-mezuniyetindeki-vajina-yanginina-care-ariyoruz-bulamadik-yazili-pankart-iddiasi/,2018-07-10,"İDDİA / Fotoğraf: ODTÜ mezuniyet töreninde üzerinde “Vajina yangınına çare arıyoruz bulamadık"" yazan pankart açıldı.",YANLIŞ
Claim,İngiltere Kraliyet Hava Kuvvetleri uçaklarının gökyüzüne “Its Coming Home” yazdığı iddiası,https://teyit.org/ingiltere-kraliyet-hava-kuvvetleri-ucaklarinin-gokyuzune-its-coming-home-yazdigi-iddiasi/,2018-07-11,İDDİA / Video: İngiltere Kraliyet Hava Kuvvetleri uçaklarla gökyüzüne “Its Coming Home” yazdı.,YANLIŞ
Claim,Fotoğrafın Bakan Zehra Zümrüt Selçuk’u gösterdiği iddiası,https://teyit.org/fotografin-bakan-zehra-zumrut-selcuku-gosterdigi-iddiasi/,2018-07-12,"İDDİA / Fotoğraf: Çalışma, Sosyal Hizmetler ve Aile Bakanı Zehra Zümrüt Selçuk'un fotoğrafı.",YANLIŞ
